kps 0.3
kis 0.7

kpp 30
kip 120
kdp 0.5

pitch set point, pitch, speed set point, speed, filtered speed
2.67, 3.03, 3.00, 1.50, 1.93
2.67, 3.03, 3.00, 2.00, 1.95
2.66, 3.02, 3.00, 3.00, 1.97
2.66, 3.02, 3.00, 1.50, 2.00
2.65, 3.02, 3.00, 2.50, 2.02
2.65, 3.04, 3.00, 2.50, 2.04
2.65, 3.04, 3.00, 2.00, 2.06
2.64, 3.05, 3.00, 2.00, 2.08
2.64, 3.05, 3.00, 1.50, 2.09
2.64, 3.04, 3.00, 3.00, 2.10
2.64, 3.04, 3.00, 1.50, 2.12
2.64, 3.05, 3.00, 3.00, 2.13
2.64, 3.04, 3.00, 2.00, 2.14
2.64, 3.05, 3.00, 2.50, 2.15
2.64, 3.05, 3.00, 2.00, 2.16
2.64, 3.05, 3.00, 1.50, 2.17
2.64, 3.07, 3.00, 2.50, 2.18
2.64, 3.06, 3.00, 2.50, 2.18
2.64, 3.07, 3.00, 2.00, 2.19
2.64, 3.06, 3.00, 2.00, 2.19
2.64, 3.08, 3.00, 2.50, 2.20
2.64, 3.08, 3.00, 2.00, 2.20
2.64, 3.08, 3.00, 2.00, 2.20
2.64, 3.09, 3.00, 2.50, 2.20
2.65, 3.09, 3.00, 2.00, 2.20
2.65, 3.09, 3.00, 2.00, 2.20
2.65, 3.09, 3.00, 2.50, 2.20
2.65, 3.10, 3.00, 2.00, 2.20
2.66, 3.10, 3.00, 1.50, 2.20
2.66, 3.12, 3.00, 3.00, 2.20
2.66, 3.12, 3.00, 2.00, 2.20
2.66, 3.13, 3.00, 2.50, 2.20
2.67, 3.13, 3.00, 2.50, 2.20
2.67, 3.12, 3.00, 2.00, 2.20
2.67, 3.11, 3.00, 2.50, 2.21
2.67, 3.11, 3.00, 1.50, 2.21
2.67, 3.11, 3.00, 3.00, 2.21
2.67, 3.12, 3.00, 2.00, 2.21
2.67, 3.13, 3.00, 2.50, 2.22
2.67, 3.14, 3.00, 2.00, 2.22
2.68, 3.16, 3.00, 2.50, 2.22
2.68, 3.15, 3.00, 2.00, 2.23
2.68, 3.15, 3.00, 2.00, 2.23
2.68, 3.14, 3.00, 2.50, 2.23
2.68, 3.14, 3.00, 2.50, 2.23
2.68, 3.15, 3.00, 2.50, 2.24
2.68, 3.17, 3.00, 2.50, 2.24
2.68, 3.17, 3.00, 2.00, 2.25
2.68, 3.17, 3.00, 1.50, 2.25
2.69, 3.18, 3.00, 3.00, 2.25
2.69, 3.18, 3.00, 2.00, 2.25
2.69, 3.18, 3.00, 3.00, 2.26
2.69, 3.20, 3.00, 2.50, 2.26
2.69, 3.20, 3.00, 2.50, 2.27
2.69, 3.20, 3.00, 2.50, 2.28
2.69, 3.20, 3.00, 1.50, 2.29
2.69, 3.21, 3.00, 3.50, 2.30
2.69, 3.21, 3.00, 1.00, 2.31
2.69, 3.22, 3.00, 3.50, 2.31
2.69, 3.23, 3.00, 2.50, 2.32
2.69, 3.24, 3.00, 2.50, 2.33
2.68, 3.22, 3.00, 2.50, 2.34
2.68, 3.22, 3.00, 1.50, 2.35
2.68, 3.20, 3.00, 3.00, 2.35
2.68, 3.19, 3.00, 2.50, 2.36
2.68, 3.21, 3.00, 3.00, 2.37
2.68, 3.22, 3.00, 2.50, 2.38
2.68, 3.24, 3.00, 2.50, 2.39
2.68, 3.23, 3.00, 2.50, 2.40
2.68, 3.23, 3.00, 1.50, 2.41
2.68, 3.25, 3.00, 4.00, 2.42
2.67, 3.24, 3.00, 2.50, 2.43
2.67, 3.22, 3.00, 3.00, 2.45
2.67, 3.21, 3.00, 2.50, 2.46
2.66, 3.19, 3.00, 3.00, 2.48
2.66, 3.19, 3.00, 2.00, 2.50
2.66, 3.18, 3.00, 3.50, 2.51
2.65, 3.18, 3.00, 2.00, 2.53
2.65, 3.16, 3.00, 4.00, 2.54
2.65, 3.15, 3.00, 2.50, 2.56
2.64, 3.15, 3.00, 3.00, 2.58
2.64, 3.15, 3.00, 3.00, 2.60
2.63, 3.15, 3.00, 2.00, 2.62
2.63, 3.15, 3.00, 3.50, 2.64
2.62, 3.15, 3.00, 3.50, 2.66
2.62, 3.15, 3.00, 3.00, 2.68
2.61, 3.14, 3.00, 3.00, 2.71
2.60, 3.12, 3.00, 3.00, 2.73
2.60, 3.11, 3.00, 3.00, 2.76
2.59, 3.11, 3.00, 2.00, 2.78
2.59, 3.08, 3.00, 3.50, 2.79
2.58, 3.08, 3.00, 3.00, 2.81
2.58, 3.08, 3.00, 3.00, 2.83
2.57, 3.09, 3.00, 3.00, 2.84
2.57, 3.08, 3.00, 3.50, 2.86
2.56, 3.08, 3.00, 2.50, 2.88
2.56, 3.06, 3.00, 4.00, 2.89
2.55, 3.06, 3.00, 2.00, 2.91
2.55, 3.04, 3.00, 4.00, 2.93
2.54, 3.03, 3.00, 3.00, 2.94
2.54, 3.01, 3.00, 3.50, 2.96
2.53, 3.03, 3.00, 3.00, 2.98
2.53, 3.03, 3.00, 2.50, 3.00
2.52, 2.99, 3.00, 4.00, 3.01
2.52, 2.99, 3.00, 2.50, 3.03
2.52, 2.99, 3.00, 4.00, 3.04
2.51, 2.97, 3.00, 3.50, 3.06
2.50, 2.97, 3.00, 3.00, 3.08
2.50, 2.93, 3.00, 3.50, 3.09
2.49, 2.93, 3.00, 2.00, 3.11
2.49, 2.91, 3.00, 5.00, 3.12
2.48, 2.89, 3.00, 3.00, 3.14
2.48, 2.91, 3.00, 3.50, 3.16
2.47, 2.89, 3.00, 3.50, 3.18
2.46, 2.89, 3.00, 4.00, 3.20
2.46, 2.89, 3.00, 3.00, 3.22
2.45, 2.89, 3.00, 2.50, 3.24
2.45, 2.87, 3.00, 5.00, 3.26
2.44, 2.83, 3.00, 3.00, 3.27
2.43, 2.82, 3.00, 3.50, 3.29
2.43, 2.82, 3.00, 3.50, 3.31
2.42, 2.80, 3.00, 3.00, 3.33
2.41, 2.80, 3.00, 3.00, 3.34
2.41, 2.80, 3.00, 4.00, 3.35
2.41, 2.80, 3.00, 3.00, 3.36
2.40, 2.81, 3.00, 4.00, 3.37
2.40, 2.81, 3.00, 4.00, 3.38
2.39, 2.80, 3.00, 3.00, 3.40
2.39, 2.78, 3.00, 4.00, 3.41
2.38, 2.78, 3.00, 2.00, 3.42
2.38, 2.76, 3.00, 4.50, 3.43
2.38, 2.76, 3.00, 3.50, 3.43
2.37, 2.74, 3.00, 3.50, 3.44
2.37, 2.73, 3.00, 4.00, 3.45
2.37, 2.72, 3.00, 3.00, 3.46
2.36, 2.72, 3.00, 3.50, 3.47
2.36, 2.72, 3.00, 2.50, 3.47
2.36, 2.68, 3.00, 4.50, 3.47
2.35, 2.67, 3.00, 4.00, 3.48
2.35, 2.68, 3.00, 3.50, 3.49
2.35, 2.66, 3.00, 3.50, 3.50
2.34, 2.64, 3.00, 3.50, 3.50
2.34, 2.64, 3.00, 4.00, 3.51
2.34, 2.64, 3.00, 2.50, 3.52
2.33, 2.62, 3.00, 4.00, 3.52
2.33, 2.61, 3.00, 4.00, 3.53
2.33, 2.55, 3.00, 3.00, 3.53
2.32, 2.56, 3.00, 4.00, 3.54
2.32, 2.55, 3.00, 3.00, 3.54
2.32, 2.55, 3.00, 3.00, 3.54
2.32, 2.55, 3.00, 4.00, 3.54
2.32, 2.55, 3.00, 3.00, 3.53
2.32, 2.57, 3.00, 4.00, 3.53
2.32, 2.57, 3.00, 3.50, 3.53
2.32, 2.57, 3.00, 3.50, 3.53
2.31, 2.54, 3.00, 3.50, 3.53
2.31, 2.54, 3.00, 3.00, 3.53
2.31, 2.52, 3.00, 4.00, 3.53
2.31, 2.53, 3.00, 3.50, 3.52
2.31, 2.51, 3.00, 3.50, 3.52
2.31, 2.50, 3.00, 3.00, 3.52
2.31, 2.51, 3.00, 4.00, 3.52
2.31, 2.50, 3.00, 3.00, 3.52
2.31, 2.50, 3.00, 3.00, 3.51
2.31, 2.48, 3.00, 4.00, 3.50
2.31, 2.47, 3.00, 3.50, 3.50
2.31, 2.48, 3.00, 4.00, 3.50
2.31, 2.47, 3.00, 3.50, 3.50
2.30, 2.45, 3.00, 3.50, 3.50
2.30, 2.45, 3.00, 2.50, 3.50
2.30, 2.44, 3.00, 4.50, 3.50
2.30, 2.44, 3.00, 3.00, 3.50
2.30, 2.41, 3.00, 4.50, 3.50
2.30, 2.37, 3.00, 4.00, 3.50
2.29, 2.35, 3.00, 3.50, 3.51
2.29, 2.32, 3.00, 4.00, 3.52
2.28, 2.32, 3.00, 2.50, 3.53
2.28, 2.28, 3.00, 5.00, 3.54
2.28, 2.24, 3.00, 3.00, 3.55
2.27, 2.24, 3.00, 4.00, 3.56
2.27, 2.24, 3.00, 3.50, 3.57
2.26, 2.24, 3.00, 4.00, 3.58
2.26, 2.24, 3.00, 3.50, 3.59
2.25, 2.24, 3.00, 3.00, 3.60
2.25, 2.19, 3.00, 5.00, 3.60
2.24, 2.17, 3.00, 4.00, 3.62
2.24, 2.14, 3.00, 3.50, 3.63
2.23, 2.09, 3.00, 4.00, 3.65
2.23, 2.05, 3.00, 3.50, 3.66
2.22, 2.04, 3.00, 4.00, 3.67
2.21, 2.04, 3.00, 3.00, 3.68
2.21, 2.02, 3.00, 4.50, 3.69
2.20, 1.99, 3.00, 4.00, 3.70
2.20, 1.98, 3.00, 4.00, 3.72
2.19, 1.97, 3.00, 4.00, 3.73
2.19, 1.95, 3.00, 4.00, 3.74
2.18, 1.95, 3.00, 3.00, 3.76
2.17, 1.90, 3.00, 5.00, 3.77
2.17, 1.90, 3.00, 3.50, 3.78
2.16, 1.82, 3.00, 5.00, 3.80
2.15, 1.79, 3.00, 4.00, 3.82
2.15, 1.78, 3.00, 3.50, 3.84
2.14, 1.73, 3.00, 4.50, 3.85
2.13, 1.73, 3.00, 3.00, 3.87
2.12, 1.69, 3.00, 5.00, 3.88
2.12, 1.68, 3.00, 4.50, 3.90
2.11, 1.64, 3.00, 4.00, 3.92
2.10, 1.60, 3.00, 4.50, 3.94
2.09, 1.55, 3.00, 4.00, 3.96
2.08, 1.59, 3.00, 4.50, 3.98
2.07, 1.59, 3.00, 3.00, 4.00
2.07, 1.50, 3.00, 5.50, 4.01
2.06, 1.46, 3.00, 4.00, 4.03
2.05, 1.44, 3.00, 4.00, 4.05
2.04, 1.44, 3.00, 4.00, 4.06
2.03, 1.41, 3.00, 4.50, 4.08
2.03, 1.41, 3.00, 3.00, 4.09
2.02, 1.36, 3.00, 5.50, 4.10
2.02, 1.36, 3.00, 3.00, 4.11
2.01, 1.31, 3.00, 5.50, 4.12
2.00, 1.29, 3.00, 4.50, 4.13
2.00, 1.29, 3.00, 4.00, 4.15
1.99, 1.25, 3.00, 5.00, 4.16
1.98, 1.25, 3.00, 3.00, 4.18
1.97, 1.17, 3.00, 5.00, 4.19
1.97, 1.17, 3.00, 3.50, 4.20
1.96, 1.12, 3.00, 5.50, 4.21
1.95, 1.09, 3.00, 4.00, 4.22
1.95, 1.06, 3.00, 4.50, 4.23
1.94, 1.04, 3.00, 4.00, 4.25
1.93, 1.04, 3.00, 3.00, 4.25
1.93, 1.00, 3.00, 5.50, 4.25
1.92, 0.97, 3.00, 4.00, 4.26
1.92, 0.98, 3.00, 4.00, 4.26
1.92, 0.90, 3.00, 4.50, 4.27
1.91, 0.90, 3.00, 4.00, 4.27
1.91, 0.90, 3.00, 3.50, 4.27
1.91, 0.90, 3.00, 2.50, 4.26
1.91, 0.90, 3.00, 5.50, 4.24
1.91, 0.91, 3.00, 3.50, 4.23
1.91, 0.89, 3.00, 4.00, 4.22
1.91, 0.88, 3.00, 4.50, 4.21
1.91, 0.86, 3.00, 3.50, 4.19
1.91, 0.86, 3.00, 3.00, 4.18
1.91, 0.87, 3.00, 5.00, 4.16
1.92, 0.87, 3.00, 2.50, 4.14
1.92, 0.83, 3.00, 5.50, 4.12
1.92, 0.85, 3.00, 4.00, 4.11
1.92, 0.84, 3.00, 3.50, 4.10
1.92, 0.84, 3.00, 3.50, 4.08
1.92, 0.84, 3.00, 2.50, 4.06
1.93, 0.85, 3.00, 4.00, 4.04
1.93, 0.85, 3.00, 3.50, 4.01
1.94, 0.85, 3.00, 3.50, 3.98
1.95, 0.85, 3.00, 3.00, 3.95
1.95, 0.88, 3.00, 3.00, 3.92
1.96, 0.89, 3.00, 2.50, 3.88
1.97, 0.89, 3.00, 2.00, 3.83
1.99, 0.92, 3.00, 3.50, 3.78
2.00, 1.03, 3.00, 2.50, 3.73
2.02, 1.11, 3.00, 2.50, 3.67
2.03, 1.21, 3.00, 3.00, 3.61
2.05, 1.21, 3.00, 2.50, 3.55
2.07, 1.21, 3.00, 2.00, 3.49
2.08, 1.35, 3.00, 4.00, 3.43
2.10, 1.35, 3.00, 2.50, 3.37
2.11, 1.52, 3.00, 4.00, 3.32
2.13, 1.60, 3.00, 3.00, 3.28
2.14, 1.68, 3.00, 3.00, 3.24
2.15, 1.60, 3.00, 2.50, 3.21
2.16, 1.60, 3.00, 2.00, 3.17
2.17, 1.61, 3.00, 3.00, 3.13
2.18, 1.61, 3.00, 1.50, 3.09
2.19, 1.78, 3.00, 3.00, 3.04
2.21, 1.84, 3.00, 2.00, 3.00
2.22, 1.94, 3.00, 3.00, 2.95
2.23, 2.01, 3.00, 2.50, 2.91
2.25, 2.01, 3.00, 1.50, 2.87
2.26, 2.10, 3.00, 3.00, 2.83
2.27, 2.14, 3.00, 2.50, 2.79
2.28, 2.18, 3.00, 2.50, 2.75
2.29, 2.21, 3.00, 2.50, 2.72
2.30, 2.23, 3.00, 3.00, 2.69
2.31, 2.28, 3.00, 2.00, 2.66
2.32, 2.28, 3.00, 2.00, 2.64
2.33, 2.35, 3.00, 3.00, 2.61
2.34, 2.39, 3.00, 2.50, 2.59
2.35, 2.43, 3.00, 2.50, 2.57
2.35, 2.50, 3.00, 2.00, 2.55
2.36, 2.55, 3.00, 3.00, 2.53
2.37, 2.55, 3.00, 2.00, 2.51
2.37, 2.64, 3.00, 3.00, 2.50
2.38, 2.64, 3.00, 2.00, 2.49
2.38, 2.72, 3.00, 3.50, 2.48
2.38, 2.75, 3.00, 2.50, 2.47
2.39, 2.75, 3.00, 2.50, 2.47
2.39, 2.78, 3.00, 3.00, 2.47
2.39, 2.78, 3.00, 2.00, 2.47
2.39, 2.85, 3.00, 3.00, 2.48
2.39, 2.89, 3.00, 3.00, 2.48
2.39, 2.93, 3.00, 3.00, 2.49
2.39, 2.98, 3.00, 2.50, 2.50
2.38, 3.01, 3.00, 3.00, 2.51
2.38, 3.03, 3.00, 2.50, 2.52
2.38, 3.03, 3.00, 2.50, 2.54
2.38, 3.07, 3.00, 4.00, 2.55
2.37, 3.09, 3.00, 3.00, 2.57
2.37, 3.12, 3.00, 3.00, 2.59
2.36, 3.10, 3.00, 3.00, 2.62
2.35, 3.12, 3.00, 3.00, 2.64
2.35, 3.12, 3.00, 2.00, 2.66
2.34, 3.14, 3.00, 4.00, 2.68
2.34, 3.14, 3.00, 2.50, 2.71
2.33, 3.15, 3.00, 4.00, 2.73
2.32, 3.18, 3.00, 3.50, 2.76
2.31, 3.20, 3.00, 3.00, 2.79
2.31, 3.23, 3.00, 3.00, 2.82
2.30, 3.23, 3.00, 2.00, 2.84
2.29, 3.23, 3.00, 5.00, 2.87
2.28, 3.23, 3.00, 2.00, 2.89
2.28, 3.25, 3.00, 4.50, 2.92
2.27, 3.26, 3.00, 3.50, 2.95
2.26, 3.23, 3.00, 3.50, 2.99
2.25, 3.25, 3.00, 3.50, 3.02
2.24, 3.25, 3.00, 2.00, 3.05
2.23, 3.29, 3.00, 4.50, 3.08
2.22, 3.32, 3.00, 3.50, 3.11
2.21, 3.35, 3.00, 3.50, 3.14
2.20, 3.37, 3.00, 3.50, 3.17
2.19, 3.38, 3.00, 3.50, 3.19
2.18, 3.38, 3.00, 3.50, 3.22
2.17, 3.38, 3.00, 2.50, 3.25
2.17, 3.42, 3.00, 4.50, 3.27
2.16, 3.41, 3.00, 3.50, 3.29
2.15, 3.39, 3.00, 4.00, 3.32
2.14, 3.41, 3.00, 4.00, 3.34
2.13, 3.39, 3.00, 3.50, 3.37
2.12, 3.39, 3.00, 3.00, 3.40
2.12, 3.38, 3.00, 4.50, 3.42
2.11, 3.38, 3.00, 3.00, 3.45
2.10, 3.38, 3.00, 5.00, 3.47
2.09, 3.36, 3.00, 4.00, 3.50
2.08, 3.37, 3.00, 4.00, 3.53
2.07, 3.39, 3.00, 4.50, 3.56
2.05, 3.39, 3.00, 3.00, 3.60
2.04, 3.37, 3.00, 6.00, 3.63
2.03, 3.34, 3.00, 4.50, 3.67
2.01, 3.31, 3.00, 4.00, 3.72
2.00, 3.28, 3.00, 4.50, 3.76
1.98, 3.25, 3.00, 4.50, 3.81
1.97, 3.25, 3.00, 4.50, 3.85
1.95, 3.25, 3.00, 3.50, 3.89
1.94, 3.23, 3.00, 5.50, 3.93
1.92, 3.23, 3.00, 4.50, 3.98
1.90, 3.25, 3.00, 4.50, 4.02
1.89, 3.22, 3.00, 4.50, 4.07
1.87, 3.23, 3.00, 4.50, 4.11
1.86, 3.23, 3.00, 3.50, 4.14
1.84, 3.18, 3.00, 6.00, 4.18
1.83, 3.18, 3.00, 3.00, 4.21
1.82, 3.17, 3.00, 5.50, 4.24
1.80, 3.12, 3.00, 5.00, 4.28
1.79, 3.09, 3.00, 4.50, 4.31
1.78, 3.08, 3.00, 5.00, 4.34
1.76, 3.08, 3.00, 3.00, 4.37
1.75, 3.03, 3.00, 6.50, 4.40
1.74, 3.03, 3.00, 3.50, 4.43
1.73, 3.04, 3.00, 6.50, 4.46
1.71, 2.98, 3.00, 5.00, 4.49
1.70, 2.95, 3.00, 5.00, 4.53
1.68, 2.93, 3.00, 5.00, 4.56
1.67, 2.93, 3.00, 3.50, 4.60
1.65, 2.83, 3.00, 7.00, 4.63
1.64, 2.85, 3.00, 5.00, 4.66
1.62, 2.84, 3.00, 5.00, 4.70
1.61, 2.82, 3.00, 5.50, 4.74
1.59, 2.82, 3.00, 5.00, 4.77
1.57, 2.77, 3.00, 5.00, 4.81
1.56, 2.77, 3.00, 4.00, 4.84
1.55, 2.70, 3.00, 6.50, 4.87
1.53, 2.69, 3.00, 5.00, 4.90
1.52, 2.61, 3.00, 5.50, 4.93
1.50, 2.63, 3.00, 5.00, 4.96
1.49, 2.57, 3.00, 5.00, 4.98
1.48, 2.57, 3.00, 4.00, 5.01
1.47, 2.53, 3.00, 7.00, 5.02
1.46, 2.53, 3.00, 4.00, 5.05
1.44, 2.46, 3.00, 6.50, 5.07
1.43, 2.43, 3.00, 5.00, 5.09
1.42, 2.41, 3.00, 6.00, 5.11
1.40, 2.33, 3.00, 5.00, 5.14
1.39, 2.33, 3.00, 4.00, 5.16
1.38, 2.31, 3.00, 7.00, 5.17
1.37, 2.25, 3.00, 5.00, 5.19
1.36, 2.26, 3.00, 5.50, 5.21
1.34, 2.20, 3.00, 5.50, 5.23
1.33, 2.12, 3.00, 5.00, 5.25
1.32, 2.10, 3.00, 5.00, 5.27
1.31, 2.10, 3.00, 3.50, 5.27
1.31, 2.05, 3.00, 6.50, 5.27
1.30, 2.04, 3.00, 5.00, 5.27
1.29, 2.04, 3.00, 5.50, 5.28
1.29, 1.95, 3.00, 5.00, 5.28
1.28, 1.94, 3.00, 5.50, 5.28
1.27, 1.94, 3.00, 3.50, 5.28
1.27, 1.87, 3.00, 7.00, 5.27
1.26, 1.87, 3.00, 4.00, 5.27
1.26, 1.80, 3.00, 6.50, 5.27
1.25, 1.75, 3.00, 5.00, 5.27
1.25, 1.72, 3.00, 5.50, 5.27
1.24, 1.69, 3.00, 5.00, 5.27
1.23, 1.69, 3.00, 4.00, 5.27
1.23, 1.62, 3.00, 7.00, 5.26
1.22, 1.62, 3.00, 4.00, 5.26
1.22, 1.52, 3.00, 7.00, 5.26
1.21, 1.49, 3.00, 5.50, 5.27
1.20, 1.41, 3.00, 5.50, 5.28
1.19, 1.38, 3.00, 5.00, 5.29
1.18, 1.38, 3.00, 3.50, 5.29
1.17, 1.29, 3.00, 6.50, 5.29
1.17, 1.27, 3.00, 5.00, 5.29
1.16, 1.27, 3.00, 5.00, 5.29
1.16, 1.24, 3.00, 6.00, 5.29
1.15, 1.23, 3.00, 5.00, 5.29
1.14, 1.18, 3.00, 5.50, 5.29
1.14, 1.18, 3.00, 3.50, 5.29
1.13, 1.05, 3.00, 6.50, 5.28
1.13, 1.05, 3.00, 5.00, 5.28
1.12, 0.94, 3.00, 5.00, 5.27
1.12, 0.95, 3.00, 5.50, 5.27
1.11, 0.93, 3.00, 5.00, 5.27
1.11, 0.93, 3.00, 4.00, 5.26
1.10, 0.87, 3.00, 6.00, 5.25
1.10, 0.87, 3.00, 4.00, 5.23
1.10, 0.79, 3.00, 7.00, 5.22
1.09, 0.76, 3.00, 5.00, 5.22
1.09, 0.72, 3.00, 5.00, 5.22
1.08, 0.62, 3.00, 5.50, 5.22
1.08, 0.62, 3.00, 3.00, 5.21
1.07, 0.61, 3.00, 7.00, 5.20
1.07, 0.60, 3.00, 5.00, 5.20
1.07, 0.59, 3.00, 4.50, 5.19
1.06, 0.57, 3.00, 4.50, 5.18
1.06, 0.54, 3.00, 5.00, 5.17
1.06, 0.49, 3.00, 5.50, 5.16
1.06, 0.49, 3.00, 3.00, 5.14
1.06, 0.46, 3.00, 6.00, 5.12
1.06, 0.37, 3.00, 4.50, 5.10
1.06, 0.36, 3.00, 5.00, 5.08
1.06, 0.35, 3.00, 4.50, 5.07
1.06, 0.31, 3.00, 5.00, 5.05
1.06, 0.31, 3.00, 3.50, 5.02
1.06, 0.25, 3.00, 6.00, 5.00
1.06, 0.25, 3.00, 4.00, 4.98
1.06, 0.16, 3.00, 6.00, 4.96
1.06, 0.14, 3.00, 4.50, 4.95
1.06, 0.10, 3.00, 5.00, 4.93
1.06, 0.06, 3.00, 4.50, 4.92
1.05, 0.06, 3.00, 4.00, 4.91
1.05, -0.03, 3.00, 6.00, 4.89
1.05, -0.03, 3.00, 3.00, 4.88
1.05, -0.08, 3.00, 6.00, 4.86
1.05, -0.11, 3.00, 5.00, 4.85
1.05, -0.13, 3.00, 5.00, 4.84
1.05, -0.17, 3.00, 4.00, 4.83
1.04, -0.17, 3.00, 3.50, 4.82
1.04, -0.27, 3.00, 6.00, 4.80
1.04, -0.29, 3.00, 4.00, 4.79
1.04, -0.34, 3.00, 4.50, 4.78
1.04, -0.38, 3.00, 4.50, 4.76
1.04, -0.43, 3.00, 4.50, 4.74
1.04, -0.46, 3.00, 4.00, 4.73
1.04, -0.46, 3.00, 3.50, 4.71
1.05, -0.49, 3.00, 5.00, 4.68
1.05, -0.51, 3.00, 5.00, 4.66
1.05, -0.56, 3.00, 4.00, 4.64
1.05, -0.62, 3.00, 4.00, 4.62
1.05, -0.65, 3.00, 4.00, 4.60
1.06, -0.65, 3.00, 2.50, 4.57
1.07, -0.69, 3.00, 4.00, 4.53
1.07, -0.69, 3.00, 2.00, 4.48
1.09, -0.77, 3.00, 3.50, 4.43
1.10, -0.72, 3.00, 3.00, 4.37
1.12, -0.54, 3.00, 2.50, 4.30
1.14, -0.43, 3.00, 2.00, 4.23
1.16, -0.43, 3.00, 2.00, 4.14
1.18, -0.28, 3.00, 3.50, 4.05
1.21, -0.28, 3.00, 2.50, 3.96
1.23, -0.22, 3.00, 3.00, 3.88
1.25, -0.24, 3.00, 2.50, 3.79
1.28, -0.22, 3.00, 2.00, 3.70
1.30, -0.17, 3.00, 2.00, 3.61
1.33, -0.17, 3.00, 1.50, 3.52
1.36, -0.09, 3.00, 2.00, 3.42
1.39, 0.01, 3.00, 2.00, 3.32
1.42, 0.09, 3.00, 2.00, 3.22
1.45, 0.16, 3.00, 2.00, 3.12
1.48, 0.21, 3.00, 2.00, 3.02
1.50, 0.24, 3.00, 2.50, 2.93
1.53, 0.24, 3.00, 1.00, 2.85
1.56, 0.25, 3.00, 2.50, 2.76
1.58, 0.24, 3.00, 1.50, 2.68
1.61, 0.24, 3.00, 1.50, 2.59
1.63, 0.30, 3.00, 0.50, 2.51
1.66, 0.34, 3.00, 1.00, 2.42
1.69, 0.34, 3.00, 1.00, 2.33
1.72, 0.46, 3.00, 2.00, 2.24
1.75, 0.46, 3.00, 1.50, 2.16
1.77, 0.55, 3.00, 1.00, 2.08
1.80, 0.59, 3.00, 1.50, 2.01
1.82, 0.62, 3.00, 1.50, 1.94
1.85, 0.66, 3.00, 2.00, 1.87
1.87, 0.66, 3.00, 1.00, 1.81
1.89, 0.74, 3.00, 2.50, 1.76
1.90, 0.78, 3.00, 1.50, 1.72
1.92, 0.82, 3.00, 1.50, 1.68
1.93, 0.89, 3.00, 1.50, 1.64
1.95, 0.91, 3.00, 2.00, 1.61
1.96, 0.92, 3.00, 1.50, 1.59
1.97, 0.92, 3.00, 1.00, 1.56
1.98, 0.97, 3.00, 1.50, 1.54
1.99, 0.98, 3.00, 1.50, 1.52
2.00, 1.03, 3.00, 1.50, 1.50
2.01, 1.07, 3.00, 1.50, 1.49
2.02, 1.12, 3.00, 1.00, 1.47
2.03, 1.12, 3.00, 1.00, 1.45
2.04, 1.19, 3.00, 1.50, 1.44
2.04, 1.19, 3.00, 1.00, 1.42
2.05, 1.26, 3.00, 1.50, 1.40
2.06, 1.30, 3.00, 1.50, 1.39
2.07, 1.33, 3.00, 1.50, 1.38
2.08, 1.36, 3.00, 1.50, 1.37
2.09, 1.36, 3.00, 0.50, 1.36
2.09, 1.43, 3.00, 2.00, 1.35
2.10, 1.46, 3.00, 1.50, 1.34
2.11, 1.49, 3.00, 1.00, 1.34
2.11, 1.52, 3.00, 1.50, 1.33
2.12, 1.51, 3.00, 1.50, 1.33
2.12, 1.53, 3.00, 1.50, 1.33
2.13, 1.53, 3.00, 0.50, 1.33
2.13, 1.58, 3.00, 2.00, 1.32
2.14, 1.60, 3.00, 1.50, 1.32
2.14, 1.62, 3.00, 1.50, 1.32
2.15, 1.64, 3.00, 1.50, 1.33
2.15, 1.66, 3.00, 1.50, 1.33
2.15, 1.69, 3.00, 1.50, 1.34
2.16, 1.69, 3.00, 1.00, 1.34
2.16, 1.72, 3.00, 1.50, 1.34
2.16, 1.73, 3.00, 2.00, 1.35
2.17, 1.73, 3.00, 2.00, 1.36
2.17, 1.74, 3.00, 1.50, 1.37
2.17, 1.75, 3.00, 1.50, 1.38
2.17, 1.75, 3.00, 1.00, 1.39
2.17, 1.80, 3.00, 2.00, 1.40
2.17, 1.80, 3.00, 1.00, 1.41
2.17, 1.83, 3.00, 2.50, 1.42
2.17, 1.83, 3.00, 1.50, 1.44
2.17, 1.83, 3.00, 2.00, 1.45
2.17, 1.83, 3.00, 2.00, 1.47
2.17, 1.83, 3.00, 1.00, 1.49
2.17, 1.83, 3.00, 2.00, 1.50
2.17, 1.85, 3.00, 2.00, 1.52
2.17, 1.85, 3.00, 2.00, 1.54
2.17, 1.87, 3.00, 1.50, 1.56
2.17, 1.87, 3.00, 2.00, 1.57
2.16, 1.86, 3.00, 2.50, 1.59
2.16, 1.86, 3.00, 1.00, 1.61
2.16, 1.87, 3.00, 2.50, 1.63
2.16, 1.86, 3.00, 2.00, 1.65
2.15, 1.86, 3.00, 1.50, 1.68
2.15, 1.86, 3.00, 2.00, 1.69
2.15, 1.86, 3.00, 1.50, 1.71
2.15, 1.86, 3.00, 1.00, 1.72
2.15, 1.88, 3.00, 3.00, 1.73
2.15, 1.88, 3.00, 1.50, 1.75
2.15, 1.91, 3.00, 2.00, 1.76
2.15, 1.90, 3.00, 2.00, 1.77
2.15, 1.90, 3.00, 2.50, 1.79
2.15, 1.88, 3.00, 1.50, 1.80
2.15, 1.88, 3.00, 1.00, 1.81
